"Fabric & Item Band Master — every fabric/item mapped to its correct pricing band. Advisors look up here (or via Quick Quote) — never memorise bands. Sorted with real fabrics first; accessory and motorisation items (brackets, chains, remotes, tape colours etc.) are grouped at the bottom of this list and excluded from the Fabric/Item dropdown, so scrolling the dropdown only shows fabrics.",,,,,,,,,,
FB_ID,Supplier,Product Category,Collection,Fabric/Item Name,Fabric/Item Code,Band,Price Table Reference,Fabric Type/Properties,Blackout/Dimout/Sheer/FR/Moisture Resistant,Notes
FB-00659,Decora,FB Curtains - Pencil Pleat,,Pavo,,Price Band D,PT-00090,,,Auto-parsed from fabric list
FB-00716,Decora,FB Curtains - Double Pinch,,Pavo,,Price Band D,PT-00094,,,Auto-parsed from fabric list
FB-00773,Decora,FB Curtains - Triple Pinch,,Pavo,,Price Band D,PT-00098,,,Auto-parsed from fabric list
FB-00830,Decora,FB Curtains - Eyelet,,Pavo,,Price Band D,PT-00102,,,Auto-parsed from fabric list
FB-00887,Decora,FB Wave Curtain,,Pavo,,Price Band D,PT-00106,,,Auto-parsed from fabric list
FB-01334,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Pearl,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01484,Decora,PF Shutter Blind,PERFECT FIT SHUTTER BLIND,PERFECT FIT SHUTTER BLIND,,PERFECT FIT SHUTTER BLIND,PT-00188,,,Single item/variant (no discrete fabric list found)
FB-01097,Decora,Sunwood,SUNWOOD® - 35MM ESSENTIAL COLLECTION,Perla,,SUNWOOD® - 35MM ESSENTIAL COLLECTION,PT-00152,,,Auto-parsed from fabric list
FB-01108,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,Perla,,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,PT-00153,,,Auto-parsed from fabric list
FB-01126,Decora,Sunwood,,Perla,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01146,Decora,Sunwood,,Perla,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01166,Decora,Sunwood,,Perla,,Default,PT-00156,,,Auto-parsed from fabric list
FB-01087,Decora,Durashade,,Perlato,,PRICE RANGE B,PT-00151,,,Auto-parsed from fabric list
FB-01281,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Persia,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01438,Decora,Prime Alumitex,ALUMITEX PRIME VENETIANS - 35/50MM / ALUMITEX PRIME VENETIANS WITH TAPES - 35/50MM / Price Band A,Pewter,,Price Band A,PT-00182,,,Auto-parsed from fabric list
FB-01453,Decora,Prime Alumitex,*35mm Slat.  All other colours only available in 50mm slat / Price Band B,Phantom,,Price Band B,PT-00183,,,Auto-parsed from fabric list
FB-00553,Decora,FB Romans,Fabric Box® Romans,Pinnacle,,Price Band A,PT-00083,,,Auto-parsed from fabric list
FB-00610,Decora,FB Curtains - Pencil Pleat,The Fabric Box® Curtains - Pencil Pleat / 75mm & 150mm,Pinnacle,,Price Band A,PT-00087,,,Auto-parsed from fabric list
FB-00667,Decora,FB Curtains - Double Pinch,The Fabric Box® Curtains - Double Pinch / 100mm & 150mm,Pinnacle,,Price Band A,PT-00091,,,Auto-parsed from fabric list
FB-00724,Decora,FB Curtains - Triple Pinch,The Fabric Box® Curtains - Triple Pinch / 100mm & 150mm,Pinnacle,,Price Band A,PT-00095,,,Auto-parsed from fabric list
FB-00781,Decora,FB Curtains - Eyelet,The Fabric Box® Curtains - Eyelet / 40mm & 50mm,Pinnacle,,Price Band A,PT-00099,,,Auto-parsed from fabric list
FB-00838,Decora,FB Wave Curtain,Wave Curtain,Pinnacle,,Price Band A,PT-00103,,,Auto-parsed from fabric list
FB-01335,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Pistachio,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01413,Decora,Prime Alumitex,16mm Prime Alumitex,Pistachio,,16mm Prime Alumitex,PT-00181,,,Auto-parsed from fabric list
FB-01372,Decora,Perfect Fit Alumitex,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / KONNECT MAGNETIC STRIP / Price Band A - Plain Colours & Metallic,Plain/Metallic Slat including Anthracite,,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Free Hanging / Privacy System / BLIND ONLY - No Frame - Free Hanging/Privacy System / FRAME ONLY - Free Hanging / Privacy System / KONNECT MAGNETIC STRIP / Price Band A - Plain Colours & Metallic,PT-00171,,,Auto-parsed from fabric list
FB-01390,Decora,Perfect Fit Alumitex,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band A - Plain Colours & Metallic,Plain/Metallic Slat including Anthracite,,BLIND ONLY - NO FRAME / FRAME ONLY / PRICE BAND A: COMPLETE BLIND - Glide System / BLIND ONLY - No Frame - Glide System / FRAME ONLY - Glide System / Price Band A - Plain Colours & Metallic,PT-00175,,,Auto-parsed from fabric list
FB-00014,Decora,FB Roller,,Plaza,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00152,Decora,FB Panels,,Plaza,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00200,Decora,Contract Roller,,Plaza,,PRICE RANGE B,PT-00027,,,Auto-parsed from fabric list
FB-00241,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Plaza,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-00960,Decora,FB Verticals,,Plaza,,PRICE RANGE B,PT-00130,,,Auto-parsed from fabric list
FB-01001,Decora,FB Slats Only ,,Plaza,,PRICE RANGE B,PT-00134,,,Auto-parsed from fabric list
FB-01031,Decora,Contract Vertical,,Plaza,,PRICE RANGE B,PT-00138,,,Auto-parsed from fabric list
FB-01053,Decora,NuVo Vertical,,Plaza,,PRICE RANGE B,PT-00144,,,Auto-parsed from fabric list
FB-01071,Decora,NuVo Vertical Slats Only,,Plaza,,PRICE RANGE B,PT-00148,,,Auto-parsed from fabric list
FB-00286,Decora,Insect Screens,Pleated Insect Screen,Pleated Insect Screen,,Pleated Insect Screen,PT-00044,,,Single item/variant (no discrete fabric list found)
FB-01098,Decora,Sunwood,SUNWOOD® - 35MM ESSENTIAL COLLECTION,Polar,,SUNWOOD® - 35MM ESSENTIAL COLLECTION,PT-00152,,,Auto-parsed from fabric list
FB-01109,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,Polar,,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,PT-00153,,,Auto-parsed from fabric list
FB-01127,Decora,Sunwood,,Polar,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01147,Decora,Sunwood,,Polar,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01167,Decora,Sunwood,,Polar,,Default,PT-00156,,,Auto-parsed from fabric list
FB-01282,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Porcelain,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01283,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Powder Green,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01405,Decora,Cruze F2F Aluminium,Premium Metallic/Effects Slat,Premium Metallic/Effects Slat,,Band B,PT-00180,,,Single item/variant (no discrete fabric list found)
FB-00301,Decora,Softshade Perfect Fit,PRICE BAND B / Rift,PRICE BAND B / Rift,,PRICE BAND B,PT-00054,,,Single item/variant (no discrete fabric list found)
FB-00302,Decora,Softshade Perfect Fit,PRICE BAND C / Rosso,PRICE BAND C / Rosso,,PRICE BAND C,PT-00055,,,Single item/variant (no discrete fabric list found)
FB-00291,Decora,Cruze Fascia Softshade,PRICE RANGE B / Rift,PRICE RANGE B / Rift,,PRICE RANGE B,PT-00049,,,Single item/variant (no discrete fabric list found)
FB-00292,Decora,Cruze Fascia Softshade,PRICE RANGE C / Rosso,PRICE RANGE C / Rosso,,PRICE RANGE C,PT-00050,,,Single item/variant (no discrete fabric list found)
FB-01284,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Primary Red,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01439,Decora,Prime Alumitex,ALUMITEX PRIME VENETIANS - 35/50MM / ALUMITEX PRIME VENETIANS WITH TAPES - 35/50MM / Price Band A,Prism,,Price Band A,PT-00182,,,Auto-parsed from fabric list
FB-01285,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Pulse,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01099,Decora,Sunwood,SUNWOOD® - 35MM ESSENTIAL COLLECTION,Pure,,SUNWOOD® - 35MM ESSENTIAL COLLECTION,PT-00152,,,Auto-parsed from fabric list
FB-01110,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,Pure,,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,PT-00153,,,Auto-parsed from fabric list
FB-01128,Decora,Sunwood,,Pure,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01148,Decora,Sunwood,,Pure,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01168,Decora,Sunwood,,Pure,,Default,PT-00156,,,Auto-parsed from fabric list
FB-00015,Decora,FB Roller,,Puriti,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00153,Decora,FB Panels,,Puriti,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00242,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Puriti,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-01336,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Quartz Blue,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01337,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Quartz Red,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01338,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Rapture Glisten,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01339,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Rapture Rebel,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01340,Decora,25mm Alumitex,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,Rapture Sonic,,BRUSHED/FILTRA/CARUSO/WOODLINE/STRIPE/HAMMERED/TEXTURED/PREMIUM METALLIC - 25MM,PT-00170,,,Auto-parsed from fabric list
FB-01286,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Reef,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-00042,Decora,FB Roller,,Renzo,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00180,Decora,FB Panels,,Renzo,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00269,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Renzo,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-00979,Decora,FB Verticals,,Renzo,,PRICE RANGE C,PT-00131,,,Auto-parsed from fabric list
FB-01020,Decora,FB Slats Only ,,Renzo,,PRICE RANGE C,PT-00135,,,Auto-parsed from fabric list
FB-00554,Decora,FB Romans,Fabric Box® Romans,Reveal,,Price Band A,PT-00083,,,Auto-parsed from fabric list
FB-00611,Decora,FB Curtains - Pencil Pleat,The Fabric Box® Curtains - Pencil Pleat / 75mm & 150mm,Reveal,,Price Band A,PT-00087,,,Auto-parsed from fabric list
FB-00668,Decora,FB Curtains - Double Pinch,The Fabric Box® Curtains - Double Pinch / 100mm & 150mm,Reveal,,Price Band A,PT-00091,,,Auto-parsed from fabric list
FB-00725,Decora,FB Curtains - Triple Pinch,The Fabric Box® Curtains - Triple Pinch / 100mm & 150mm,Reveal,,Price Band A,PT-00095,,,Auto-parsed from fabric list
FB-00782,Decora,FB Curtains - Eyelet,The Fabric Box® Curtains - Eyelet / 40mm & 50mm,Reveal,,Price Band A,PT-00099,,,Auto-parsed from fabric list
FB-00839,Decora,FB Wave Curtain,Wave Curtain,Reveal,,Price Band A,PT-00103,,,Auto-parsed from fabric list
FB-01129,Decora,Sunwood,,Revera,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01149,Decora,Sunwood,,Revera,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01169,Decora,Sunwood,,Revera,,Default,PT-00156,,,Auto-parsed from fabric list
FB-00603,Decora,FB Romans,,Riva,,Price Band D,PT-00086,,,Auto-parsed from fabric list
FB-00660,Decora,FB Curtains - Pencil Pleat,,Riva,,Price Band D,PT-00090,,,Auto-parsed from fabric list
FB-00717,Decora,FB Curtains - Double Pinch,,Riva,,Price Band D,PT-00094,,,Auto-parsed from fabric list
FB-00774,Decora,FB Curtains - Triple Pinch,,Riva,,Price Band D,PT-00098,,,Auto-parsed from fabric list
FB-00831,Decora,FB Curtains - Eyelet,,Riva,,Price Band D,PT-00102,,,Auto-parsed from fabric list
FB-00888,Decora,FB Wave Curtain,,Riva,,Price Band D,PT-00106,,,Auto-parsed from fabric list
FB-00059,Decora,FB Roller,,Rocha,,PRICE RANGE D,PT-00004,,,Auto-parsed from fabric list
FB-00195,Decora,FB Panels,,Rocha,,PRICE RANGE D,PT-00025,,,Auto-parsed from fabric list
FB-00986,Decora,FB Verticals,,Rocha (89/127mm),,PRICE RANGE D,PT-00132,,,Auto-parsed from fabric list
FB-01027,Decora,FB Slats Only ,,Rocha (89/127mm),,PRICE RANGE D,PT-00136,,,Auto-parsed from fabric list
FB-00284,Decora,Insect Screens,Roller Screen Window,Roller Screen Window,,Roller Screen Window,PT-00042,,,Single item/variant (no discrete fabric list found)
FB-00604,Decora,FB Romans,,Rumour,,Price Band D,PT-00086,,,Auto-parsed from fabric list
FB-00661,Decora,FB Curtains - Pencil Pleat,,Rumour,,Price Band D,PT-00090,,,Auto-parsed from fabric list
FB-00718,Decora,FB Curtains - Double Pinch,,Rumour,,Price Band D,PT-00094,,,Auto-parsed from fabric list
FB-00775,Decora,FB Curtains - Triple Pinch,,Rumour,,Price Band D,PT-00098,,,Auto-parsed from fabric list
FB-00832,Decora,FB Curtains - Eyelet,,Rumour,,Price Band D,PT-00102,,,Auto-parsed from fabric list
FB-00889,Decora,FB Wave Curtain,,Rumour,,Price Band D,PT-00106,,,Auto-parsed from fabric list
FB-00069,Decora,FB Roller,,Sabina,,PRICE RANGE E,PT-00005,,,Auto-parsed from fabric list
FB-00283,Decora,Perfect Fit Roller,,Sabina,,PRICE RANGE E,PT-00041,,,Auto-parsed from fabric list
FB-00043,Decora,FB Roller,,Sahara,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00181,Decora,FB Panels,,Sahara,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00210,Decora,Contract Roller,,Sahara,,PRICE RANGE C,PT-00028,,,Auto-parsed from fabric list
FB-00270,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Sahara,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-00980,Decora,FB Verticals,,Sahara,,PRICE RANGE C,PT-00131,,,Auto-parsed from fabric list
FB-01021,Decora,FB Slats Only ,,Sahara,,PRICE RANGE C,PT-00135,,,Auto-parsed from fabric list
FB-01040,Decora,Contract Vertical,,Sahara,,PRICE RANGE C,PT-00139,,,Auto-parsed from fabric list
FB-01061,Decora,NuVo Vertical,,Sahara,,PRICE RANGE C,PT-00145,,,Auto-parsed from fabric list
FB-01079,Decora,NuVo Vertical Slats Only,,Sahara,,PRICE RANGE C,PT-00149,,,Auto-parsed from fabric list
FB-00044,Decora,FB Roller,,Samba,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00182,Decora,FB Panels,,Samba,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00211,Decora,Contract Roller,,Samba,,PRICE RANGE C,PT-00028,,,Auto-parsed from fabric list
FB-00271,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Samba,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-00981,Decora,FB Verticals,,Samba,,PRICE RANGE C,PT-00131,,,Auto-parsed from fabric list
FB-01022,Decora,FB Slats Only ,,Samba,,PRICE RANGE C,PT-00135,,,Auto-parsed from fabric list
FB-01041,Decora,Contract Vertical,,Samba,,PRICE RANGE C,PT-00139,,,Auto-parsed from fabric list
FB-01062,Decora,NuVo Vertical,,Samba,,PRICE RANGE C,PT-00145,,,Auto-parsed from fabric list
FB-01080,Decora,NuVo Vertical Slats Only,,Samba,,PRICE RANGE C,PT-00149,,,Auto-parsed from fabric list
FB-01451,Decora,Prime Alumitex,*35mm Slat.  All other colours only available in 50mm slat / Price Band B,Samoa,,Price Band B,PT-00183,,,Auto-parsed from fabric list
FB-00583,Decora,FB Romans,,Saskia,,Price Band C,PT-00085,,,Auto-parsed from fabric list
FB-00641,Decora,FB Curtains - Pencil Pleat,,Saskia,,Price Band C,PT-00089,,,Auto-parsed from fabric list
FB-00698,Decora,FB Curtains - Double Pinch,,Saskia,,Price Band C,PT-00093,,,Auto-parsed from fabric list
FB-00755,Decora,FB Curtains - Triple Pinch,,Saskia,,Price Band C,PT-00097,,,Auto-parsed from fabric list
FB-00812,Decora,FB Curtains - Eyelet,,Saskia,,Price Band C,PT-00101,,,Auto-parsed from fabric list
FB-00869,Decora,FB Wave Curtain,,Saskia,,Price Band C,PT-00105,,,Auto-parsed from fabric list
FB-00312,Decora,Cruze FH & Tensioned,CZP01 Free Hanging / CZP04 Tensioned Bottom Up / Day & Night - CZP03 Freehanging/ CZP08 Tensioned / All Fabric Combinations,Scandi,,Price Band A,PT-00058,,,Auto-parsed from fabric list
FB-00363,Decora,Perfect Fit Cruze TDBU,CZP12 Perfect Fit Tensioned Top Down Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Scandi,,Price Band A,PT-00063,,,Auto-parsed from fabric list
FB-00414,Decora,Perfect Fit Cruze BU,CZP11 Perfect Fit Tensioned Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Scandi,,Price Band A,PT-00068,,,Auto-parsed from fabric list
FB-00461,Decora,Cruze Fit To Frame,CZP09 Fit to Frame Bead Clip/CZP10 Fit to Frame Taped,Scandi,,Price Band A,PT-00073,,,Auto-parsed from fabric list
FB-00508,Decora,FB Softcell V-Series,V05 Free Hanging Bottom Up Chain,Scandi,,Price Band A,PT-00078,,,Auto-parsed from fabric list
FB-01207,Decora,Fauxwood,FAUXWOOD - 35/50MM,Scandi Oak (50mm),,FAUXWOOD - 35/50MM,PT-00164,,,Auto-parsed from fabric list
FB-01227,Decora,Fauxwood,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,Scandi Oak (50mm),,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,PT-00166,,,Auto-parsed from fabric list
FB-00124,Decora,Nuvo Roller,Scope,Scope,,PRICE RANGE AA,PT-00017,,,Single item/variant (no discrete fabric list found)
FB-01045,Decora,NuVo Vertical,Scope,Scope,,PRICE RANGE AA,PT-00142,,,Single item/variant (no discrete fabric list found)
FB-01063,Decora,NuVo Vertical Slats Only,Scope,Scope,,PRICE RANGE AA,PT-00146,,,Single item/variant (no discrete fabric list found)
FB-00285,Decora,Insect Screens,Screen Door,Screen Door,,Screen Door,PT-00043,,,Single item/variant (no discrete fabric list found)
FB-00584,Decora,FB Romans,,Sculpt,,Price Band C,PT-00085,,,Auto-parsed from fabric list
FB-00642,Decora,FB Curtains - Pencil Pleat,,Sculpt,,Price Band C,PT-00089,,,Auto-parsed from fabric list
FB-00699,Decora,FB Curtains - Double Pinch,,Sculpt,,Price Band C,PT-00093,,,Auto-parsed from fabric list
FB-00756,Decora,FB Curtains - Triple Pinch,,Sculpt,,Price Band C,PT-00097,,,Auto-parsed from fabric list
FB-00813,Decora,FB Curtains - Eyelet,,Sculpt,,Price Band C,PT-00101,,,Auto-parsed from fabric list
FB-00870,Decora,FB Wave Curtain,,Sculpt,,Price Band C,PT-00105,,,Auto-parsed from fabric list
FB-00045,Decora,FB Roller,,Sento,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00183,Decora,FB Panels,,Sento,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00272,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Sento,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-00046,Decora,FB Roller,,Sephora,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00184,Decora,FB Panels,,Sephora,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00273,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Sephora,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-00066,Decora,FB Roller,,Sephora Blockout,,PRICE RANGE D,PT-00004,,,Auto-parsed from fabric list
FB-01208,Decora,Fauxwood,FAUXWOOD - 35/50MM,Serene,,FAUXWOOD - 35/50MM,PT-00164,,,Auto-parsed from fabric list
FB-01228,Decora,Fauxwood,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,Serene,,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,PT-00166,,,Auto-parsed from fabric list
FB-01209,Decora,Fauxwood,FAUXWOOD - 35/50MM,Serene Fine Grain,,FAUXWOOD - 35/50MM,PT-00164,,,Auto-parsed from fabric list
FB-01229,Decora,Fauxwood,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,Serene Fine Grain,,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,PT-00166,,,Auto-parsed from fabric list
FB-00565,Decora,FB Romans,,Serenity,,Price Band B,PT-00084,,,Auto-parsed from fabric list
FB-00622,Decora,FB Curtains - Pencil Pleat,,Serenity,,Price Band B,PT-00088,,,Auto-parsed from fabric list
FB-00679,Decora,FB Curtains - Double Pinch,,Serenity,,Price Band B,PT-00092,,,Auto-parsed from fabric list
FB-00736,Decora,FB Curtains - Triple Pinch,,Serenity,,Price Band B,PT-00096,,,Auto-parsed from fabric list
FB-00793,Decora,FB Curtains - Eyelet,,Serenity,,Price Band B,PT-00100,,,Auto-parsed from fabric list
FB-00850,Decora,FB Wave Curtain,,Serenity,,Price Band B,PT-00104,,,Auto-parsed from fabric list
FB-00047,Decora,FB Roller,,Serra,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00185,Decora,FB Panels,,Serra,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00274,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Serra,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-01287,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Shadow Grey,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01288,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Shelby,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01462,Decora,Timberlux Prime,50MM TIMBERLUX® BASSWOOD,Sin,,50MM TIMBERLUX® BASSWOOD,PT-00185,,,Auto-parsed from fabric list
FB-00016,Decora,FB Roller,,Sio,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00154,Decora,FB Panels,,Sio,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00243,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Sio,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-00961,Decora,FB Verticals,,Sio,,PRICE RANGE B,PT-00130,,,Auto-parsed from fabric list
FB-01002,Decora,FB Slats Only ,,Sio,,PRICE RANGE B,PT-00134,,,Auto-parsed from fabric list
FB-00017,Decora,FB Roller,,Sirocco,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00155,Decora,FB Panels,,Sirocco,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00201,Decora,Contract Roller,,Sirocco,,PRICE RANGE B,PT-00027,,,Auto-parsed from fabric list
FB-00244,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Sirocco,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
